type,parent_name,name,url,status
category,Fashion Muslim,Hijab Segi Empat,https://www.tokopedia.com/p/fashion-muslim/jilbab/hijab-segi-empat,
category,Fashion Muslim,Jilbab Olahraga,https://www.tokopedia.com/p/fashion-muslim/jilbab/jilbab-olahraga,
category,Fashion Muslim,Khimar,https://www.tokopedia.com/p/fashion-muslim/jilbab/khimar,
category,Fashion Muslim,Pashmina,https://www.tokopedia.com/p/fashion-muslim/jilbab/pashmina,
category,Fashion Muslim,Turban,https://www.tokopedia.com/p/fashion-muslim/jilbab/turban,
category,Fashion Muslim,Jilbab,https://www.tokopedia.com/p/fashion-muslim/jilbab,
category,Fashion Muslim,Masker Kain,https://www.tokopedia.com/p/fashion-muslim/masker-hijab/masker-kain,
category,Fashion Muslim,Masker Hijab,https://www.tokopedia.com/p/fashion-muslim/masker-hijab,
category,Fashion Muslim,Cape Muslim,https://www.tokopedia.com/p/fashion-muslim/outerwear-muslim-wanita/cape-muslim,
category,Fashion Muslim,Cardigan Muslim,https://www.tokopedia.com/p/fashion-muslim/outerwear-muslim-wanita/cardigan-muslim,
category,Fashion Muslim,Coat Muslim,https://www.tokopedia.com/p/fashion-muslim/outerwear-muslim-wanita/coat-muslim,
category,Fashion Muslim,Vest Muslim,https://www.tokopedia.com/p/fashion-muslim/outerwear-muslim-wanita/vest-muslim,
category,Fashion Muslim,Outerwear Muslim Wanita,https://www.tokopedia.com/p/fashion-muslim/outerwear-muslim-wanita,
category,Fashion Muslim,Baju Koko Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/baju-koko-anak,
category,Fashion Muslim,Busana Muslim Family Set,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/busana-muslim-family-set,
category,Fashion Muslim,Busana Muslim Set Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/busana-muslim-set-anak,
category,Fashion Muslim,Gamis Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/gamis-anak,
category,Fashion Muslim,Jilbab Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/jilbab-anak,
category,Fashion Muslim,Manset Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/manset-anak,
category,Fashion Muslim,Mukena Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/mukena-anak,
category,Fashion Muslim,Peci Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/peci-anak,
category,Fashion Muslim,Rok Muslim Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/rok-muslim-anak,
category,Fashion Muslim,Sarung Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak/sarung-anak,
category,Fashion Muslim,Pakaian Muslim Anak,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-anak,
category,Fashion Muslim,Baju Koko Pria,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/baju-koko-pria,
category,Fashion Muslim,Baju Koko Set Pria,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/baju-koko-set-pria,
category,Fashion Muslim,Celana Sarung,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/celana-sarung,
category,Fashion Muslim,Celana Sirwal,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/celana-sirwal,
category,Fashion Muslim,Gamis Pria,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/gamis-pria,
category,Fashion Muslim,Peci & Kopiah,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/peci-kopiah,
category,Fashion Muslim,Sorban,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria/sorban,
category,Fashion Muslim,Pakaian Muslim Pria,https://www.tokopedia.com/p/fashion-muslim/pakaian-muslim-pria,
category,Fashion Muslim,Baju Ihram,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah/baju-ihram,
category,Fashion Muslim,Mukena,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah/mukena,
category,Fashion Muslim,Rompi Sholat,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah/rompi-sholat,
category,Fashion Muslim,Sajadah,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah/sajadah,
category,Fashion Muslim,Sarung,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah/sarung,
category,Fashion Muslim,Tasbih,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah/tasbih,
category,Fashion Muslim,Perlengkapan Ibadah,https://www.tokopedia.com/p/fashion-muslim/perlengkapan-ibadah,
category,,Fashion Muslim,https://www.tokopedia.com/p/fashion-muslim,
category,Fashion Pria,Aksesoris Kacamata Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/aksesoris-kacamata-pria,
category,Fashion Pria,Ikat Pinggang Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/ikat-pinggang-pria,
category,Fashion Pria,Kacamata Hitam Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/kacamata-hitam-pria,
category,Fashion Pria,Kacamata Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/kacamata-pria,
category,Fashion Pria,Sapu Tangan Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/sapu-tangan-pria,
category,Fashion Pria,Sarung Tangan Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/sarung-tangan-pria,
category,Fashion Pria,Scarf Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria/scarf-pria,
category,Fashion Pria,Aksesoris Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-pria,
category,Fashion Pria,Insole Sepatu Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-sepatu-pria/insole-sepatu-pria,
category,Fashion Pria,Kaos Kaki Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-sepatu-pria/kaos-kaki-pria,
category,Fashion Pria,Perawatan Sepatu,https://www.tokopedia.com/p/fashion-pria/aksesoris-sepatu-pria/perawatan-sepatu,
category,Fashion Pria,Sendok Sepatu,https://www.tokopedia.com/p/fashion-pria/aksesoris-sepatu-pria/sendok-sepatu,
category,Fashion Pria,Tali Sepatu Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-sepatu-pria/tali-sepatu-pria,
category,Fashion Pria,Aksesoris Sepatu Pria,https://www.tokopedia.com/p/fashion-pria/aksesoris-sepatu-pria,
category,Fashion Pria,Kaos Polo Pria,https://www.tokopedia.com/p/fashion-pria/atasan-pria/polo-shirt-pria,
category,Fashion Pria,Kaos Pria,https://www.tokopedia.com/p/fashion-pria/atasan-pria/kaos-pria,
category,Fashion Pria,Kemeja Pria,https://www.tokopedia.com/p/fashion-pria/atasan-pria/kemeja-pria,
category,Fashion Pria,Atasan Pria,https://www.tokopedia.com/p/fashion-pria/atasan-pria,
category,Fashion Pria,Celana Tidur Pria,https://www.tokopedia.com/p/fashion-pria/baju-tidur-pria/celana-tidur-pria,
category,Fashion Pria,Set Piyama Pria,https://www.tokopedia.com/p/fashion-pria/baju-tidur-pria/set-piyama-pria,
category,Fashion Pria,Baju Tidur Pria,https://www.tokopedia.com/p/fashion-pria/baju-tidur-pria,
category,Fashion Pria,Celana Batik Pria,https://www.tokopedia.com/p/fashion-pria/batik-pria/celana-batik-pria,
category,Fashion Pria,Kemeja Batik Pria,https://www.tokopedia.com/p/fashion-pria/batik-pria/kemeja-batik-pria,
category,Fashion Pria,Batik Pria,https://www.tokopedia.com/p/fashion-pria/batik-pria,
category,Fashion Pria,Blazer Pria,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/blazer-pria,
category,Fashion Pria,Cufflink Jas,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/cufflink-jas,
category,Fashion Pria,Dasi Pria,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/dasi-pria,
category,Fashion Pria,Jas & Tuxedo Pria,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/jas-tuxedo-pria,
category,Fashion Pria,Pin Jas,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/pin-jas,
category,Fashion Pria,Pocket Square,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/pocket-square,
category,Fashion Pria,Suspender Pria,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria/suspender-pria,
category,Fashion Pria,Blazer & Jas Pria,https://www.tokopedia.com/p/fashion-pria/blazer-jas-pria,
category,Fashion Pria,Celana Bahan Pria,https://www.tokopedia.com/p/fashion-pria/celana-pria/celana-bahan-pria,
category,Fashion Pria,Celana Cargo Pria,https://www.tokopedia.com/p/fashion-pria/celana-pria/celana-cargo-pria,
category,Fashion Pria,Celana Chino Pria,https://www.tokopedia.com/p/fashion-pria/celana-pria/celana-chino-pria,
category,Fashion Pria,Celana Jogger Pria,https://www.tokopedia.com/p/fashion-pria/celana-pria/celana-jogger-pria,
category,Fashion Pria,Celana Pendek Pria,https://www.tokopedia.com/p/fashion-pria/celana-pria/celana-pendek-pria,
category,Fashion Pria,Celana Pria,https://www.tokopedia.com/p/fashion-pria/celana-pria,
category,Fashion Pria,Aksesoris Jam Tangan Pria,https://www.tokopedia.com/p/fashion-pria/jam-tangan-pria/aksesoris-jam-tangan-pria,
category,Fashion Pria,Jam Tangan Analog Pria,https://www.tokopedia.com/p/fashion-pria/jam-tangan-pria/jam-tangan-analog-pria,
category,Fashion Pria,Jam Tangan Digital Pria,https://www.tokopedia.com/p/fashion-pria/jam-tangan-pria/jam-tangan-digital-pria,
category,Fashion Pria,Jam Tangan Pria,https://www.tokopedia.com/p/fashion-pria/jam-tangan-pria,
category,Fashion Pria,Celana Jeans Pria,https://www.tokopedia.com/p/fashion-pria/jeans-denim-pria/celana-jeans-pria,
category,Fashion Pria,Jaket Jeans Pria,https://www.tokopedia.com/p/fashion-pria/jeans-denim-pria/jaket-jeans-pria,
category,Fashion Pria,Kemeja Denim Pria,https://www.tokopedia.com/p/fashion-pria/jeans-denim-pria/kemeja-denim-pria,
category,Fashion Pria,Overall Jeans Pria,https://www.tokopedia.com/p/fashion-pria/jeans-denim-pria/overall-jeans-pria,
category,Fashion Pria,Jeans & Denim Pria,https://www.tokopedia.com/p/fashion-pria/jeans-denim-pria,
category,Fashion Pria,Masker Kain,https://www.tokopedia.com/p/fashion-pria/masker-pria/masker-kain,
category,Fashion Pria,Masker Pria,https://www.tokopedia.com/p/fashion-pria/masker-pria,
category,Fashion Pria,Cardigan Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria/cardigan-pria,
category,Fashion Pria,Coat Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria/coat-pria,
category,Fashion Pria,Hoodie  Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria/hoodie-pria,
category,Fashion Pria,Jaket Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria/jaket-pria,
category,Fashion Pria,Sweater Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria/sweater-pria,
category,Fashion Pria,Vest Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria/vest-pria,
category,Fashion Pria,Outerwear Pria,https://www.tokopedia.com/p/fashion-pria/outerwear-pria,
category,Fashion Pria,Cheong Sam Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria/cheong-sam-pria,
category,Fashion Pria,Hanbok Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria/hanbok-pria,
category,Fashion Pria,Pakaian Adat Internasional Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria/pakaian-adat-internasional-pria,
category,Fashion Pria,Pakaian Adat Nasional Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria/pakaian-adat-nasional-pria,
category,Fashion Pria,Yukata Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria/yukata-pria,
category,Fashion Pria,Pakaian Adat Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-adat-pria,
category,Fashion Pria,Boxer Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-dalam-pria/boxer,
category,Fashion Pria,Celana Dalam Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-dalam-pria/celana-dalam-pria,
category,Fashion Pria,Kaos Dalam Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-dalam-pria/kaos-dalam-pria,
category,Fashion Pria,Long John Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-dalam-pria/long-john-pria,
category,Fashion Pria,Pakaian Dalam Pria,https://www.tokopedia.com/p/fashion-pria/pakaian-dalam-pria,
category,Fashion Pria,Anting Pria,https://www.tokopedia.com/p/fashion-pria/perhiasan-pria/anting-pria,
category,Fashion Pria,Batu Mulia & Batu Alam,https://www.tokopedia.com/p/fashion-pria/perhiasan-pria/batu-mulia-batu-alam,
category,Fashion Pria,Cincin Pria,https://www.tokopedia.com/p/fashion-pria/perhiasan-pria/cincin-pria,
category,Fashion Pria,Gelang Pria,https://www.tokopedia.com/p/fashion-pria/perhiasan-pria/gelang-pria,
category,Fashion Pria,Kalung Pria,https://www.tokopedia.com/p/fashion-pria/perhiasan-pria/kalung-pria,
category,Fashion Pria,Perhiasan Pria,https://www.tokopedia.com/p/fashion-pria/perhiasan-pria,
category,Fashion Pria,Boots Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/boots-pria,
category,Fashion Pria,Loafers Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/loafers-pria,
category,Fashion Pria,Pantofel Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/pantofel-pria,
category,Fashion Pria,Sandal Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/sandal-pria,
category,Fashion Pria,Sepatu Sandal  Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/sepatu-sandal-pria,
category,Fashion Pria,Slip On Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/slip-on-pria,
category,Fashion Pria,Sneakers Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria/sneakers-pria,
category,Fashion Pria,Sepatu Pria,https://www.tokopedia.com/p/fashion-pria/sepatu-pria,
category,Fashion Pria,Seragam Driver Pria,https://www.tokopedia.com/p/fashion-pria/seragam-pria/seragam-driver-pria,
category,Fashion Pria,Seragam Koki Pria,https://www.tokopedia.com/p/fashion-pria/seragam-pria/seragam-koki-pria,
category,Fashion Pria,Seragam PNS Pria,https://www.tokopedia.com/p/fashion-pria/seragam-pria/seragam-pns-pria,
category,Fashion Pria,Seragam Perawat Pria,https://www.tokopedia.com/p/fashion-pria/seragam-pria/seragam-perawat-pria,
category,Fashion Pria,Seragam Security Pria,https://www.tokopedia.com/p/fashion-pria/seragam-pria/seragam-security-pria,
category,Fashion Pria,Seragam Pria,https://www.tokopedia.com/p/fashion-pria/seragam-pria,
category,Fashion Pria,Aksesoris Tas Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/aksesoris-tas-pria,
category,Fashion Pria,Briefcase Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/briefcase,
category,Fashion Pria,Clutch Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/clutch-pria,
category,Fashion Pria,Dompet Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/dompet-pria,
category,Fashion Pria,Tas Ransel Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/tas-ransel-pria,
category,Fashion Pria,Tas Selempang Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/tas-selempang-pria,
category,Fashion Pria,Waist Bag Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria/waist-bag-pria,
category,Fashion Pria,Tas Pria,https://www.tokopedia.com/p/fashion-pria/tas-pria,
category,Fashion Pria,Bucket Hat,https://www.tokopedia.com/p/fashion-pria/topi-pria/bucket-hat,
category,Fashion Pria,Topi Baseball,https://www.tokopedia.com/p/fashion-pria/topi-pria/topi-baseball,
category,Fashion Pria,Topi Fedora,https://www.tokopedia.com/p/fashion-pria/topi-pria/topi-fedora,
category,Fashion Pria,Topi Kupluk,https://www.tokopedia.com/p/fashion-pria/topi-pria/topi-kupluk,
category,Fashion Pria,Topi Newsboy,https://www.tokopedia.com/p/fashion-pria/topi-pria/topi-newsboy,
category,Fashion Pria,Topi Snapback,https://www.tokopedia.com/p/fashion-pria/topi-pria/topi-snapback,
category,Fashion Pria,Topi  Pria,https://www.tokopedia.com/p/fashion-pria/topi-pria,
category,,Fashion Pria,https://www.tokopedia.com/p/fashion-pria,
category,Fashion Wanita,Insole Sepatu Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-sepatu-wanita/insole-sepatu-wanita,
category,Fashion Wanita,Kaos Kaki Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-sepatu-wanita/kaos-kaki-wanita,
category,Fashion Wanita,Silicon Gel Sepatu,https://www.tokopedia.com/p/fashion-wanita/aksesoris-sepatu-wanita/silicon-gel-sepatu,
category,Fashion Wanita,Tali Sepatu Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-sepatu-wanita/tali-sepatu-wanita,
category,Fashion Wanita,Aksesoris Sepatu Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-sepatu-wanita,
category,Fashion Wanita,Aksesoris Kacamata Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/aksesoris-kacamata-wanita,
category,Fashion Wanita,Ikat Pinggang Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/ikat-pinggang-wanita,
category,Fashion Wanita,Kacamata Hitam Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/kacamata-hitam-wanita,
category,Fashion Wanita,Kacamata Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/kacamata-wanita,
category,Fashion Wanita,Sarung Tangan Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/sarung-tangan-wanita,
category,Fashion Wanita,Scarf & Shawl Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/scarf-shawl-wanita,
category,Fashion Wanita,Topi Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/topi-wanita,
category,Fashion Wanita,Aksesoris Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita,
category,Fashion Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,
category,Fashion Wanita,Crop Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/crop-top-wanita,
category,Fashion Wanita,Kaos Polo Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-polo-wanita,
category,Fashion Wanita,Kaos Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kaos-wanita,
category,Fashion Wanita,Kemeja Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/kemeja-wanita,
category,Fashion Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,
category,Fashion Wanita,Atasan Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita,
category,Fashion Wanita,Celana Tidur Wanita,https://www.tokopedia.com/p/fashion-wanita/baju-tidur-wanita/celana-tidur-wanita,
category,Fashion Wanita,Daster Wanita,https://www.tokopedia.com/p/fashion-wanita/baju-tidur-wanita/daster-wanita,
category,Fashion Wanita,Set Piyama Wanita,https://www.tokopedia.com/p/fashion-wanita/baju-tidur-wanita/piyama-wanita,
category,Fashion Wanita,Baju Tidur Wanita,https://www.tokopedia.com/p/fashion-wanita/baju-tidur-wanita,
category,Fashion Wanita,Batik Couple,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/batik-couple,
category,Fashion Wanita,Blouse Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/blouse-batik,
category,Fashion Wanita,Celana Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/celana-batik-wanita,
category,Fashion Wanita,Dress Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/dress-batik-wanita,
category,Fashion Wanita,Jaket Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/jaket-batik-wanita,
category,Fashion Wanita,Kain Batik,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/kain-batik,
category,Fashion Wanita,Kain Tenun,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/kain-tenun,
category,Fashion Wanita,Outer Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/outer-batik-wanita,
category,Fashion Wanita,Rok Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/rok-batik-wanita,
category,Fashion Wanita,Syal Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita/syal-batik-wanita,
category,Fashion Wanita,Batik Wanita,https://www.tokopedia.com/p/fashion-wanita/batik-wanita,
category,Fashion Wanita,Celana Kulot Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-kulot-wanita,
category,Fashion Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,
category,Fashion Wanita,Celana Pendek Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita,
category,Fashion Wanita,Legging Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/legging-wanita,
